id,text,category,date,source
123953,"🔥🔥🔥🔥🔥 В новом сезоне ЛЧ снова сыграют 5 клубов из Ла Лиги − нужные очки принес «Райо Вальекано», который вышел в финал Лиги Конференций

Прямо сейчас на пятом месте идет «Бетис» Антони 🐐 🍎

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-08 00:13:31,https://t.me/sportsru
123952,"🇬🇧 🇪🇺 «Астон Вилла» Эмери в финале Лиги Европы − там англичане сыграют с «Фрайбургом»

❤️ − любимый трофей так близко!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 23:56:41,https://t.me/sportsru
123951,"⚡️⚡️⚡️⚡️ Вальверде выпустил заявление, в котором заявил, что Тчуамени его не бил:

− Мой товарищ по команде не трогал меня, и я его тоже. Хотя я понимаю, что вам проще поверить, будто мы сцепились, но этого не было. Во время спора я случайно ударился об стол, что вызвало небольшую царапину на лбу, потребовавшую рутинного визита в больницу 🙄

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 23:20:22,https://t.me/sportsru
123950,"❗️❗️❗️❗️❗️❗️ Вальверде после драки с Тчуамени диагностировали черепно-мозговую травму − Феде выбыл на 14 дней 

❤️ − здоровья!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 22:56:36,https://t.me/sportsru
123949,"❗️❗️❗️❗️❗️❗️ «Краснодар» − второй финалист FONBET Кубка России! Команда Мусаева сыграет со «Спартаком» в «Лужниках» 24 мая

«Динамо» остается без трофеев уже 31 год 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 22:46:00,https://t.me/sportsru
123948,"😲 🚨 Скопинцев безумным сейвом лицом затащил «Динамо» в серию пенальти полуфинала FONBET Кубка России

➡️Забирайте эксклюзивный промокод на этот матч",sport,2026-05-07 22:37:26,https://t.me/sportsru
123947,"⚡️⚡️⚡️⚡️ «Реал» выпустил официальное заявление об инциденте:

− В связи с событиями, произошедшими этим утром, клуб решил принять дисциплинарные меры в отношении наших игроков Феде Вальверде и Орельена Тчуамени. Клуб объявит об итогах обоих дел в надлежащее время после завершения соответствующих внутренних процедур

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 22:18:03,https://t.me/sportsru
123946,"🙄 🇪🇸 «Реал» в своих соцсетях прямо в разгар скандала на полном серьезе выложил видео сегодняшней тренировки − клубный админ сделал вид, будто ничего не произошло

В итоге фанаты других команд просто закидали реплаи лучшими мемами о драке Вальверде с Тчуамени 🎖️

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 21:44:28,https://t.me/sportsru
123940,"😢🇩🇪 Распознаете 30 топов «Баварии» по размытому фото? Квест в Невидимке

➡️ Играть",sport,2026-05-07 21:32:09,https://t.me/sportsru
123939,"😱 🇪🇸 Отношения Вальверде и Тчуамени испортились еще несколько месяцев назад − уругваец не ладил с Хаби Алонсо, а Орельен наоборот защищал тренера в раздевалке (Onda Cero)

Вальверде окончательно разругался с Алонсо в матче с «Кайратом», когда прямо заявил ему: «Я не для того родился, чтобы правого защитника играть» 🤬 🏆

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 21:20:58,https://t.me/sportsru
123937,"⚡️⚡️⚡️⚡️ У Вальверде «провалы в памяти» после драки с Тчуамени – уругваец не сыграет в класико (Абрахам Ромеро)

Из раздевалки полузащитника с рассеченной головой увозили на инвалидной коляске 💀

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 20:33:23,https://t.me/sportsru
123936,"❗️❗️❗️❗️❗️❗️ Шакира представила песню к ЧМ-2026 под названием «Dai Dai» − на фите у нее нигерийский музыкант Burna Boy

❤️ − футбольный праздник уже близко!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 20:07:19,https://t.me/sportsru
123935,"🔥🔥🔥🔥🔥 ФИФА прекратит сотрудничество с Panini после ЧМ-2030 − теперь альбом с наклейками будет производить компания Topps

💔 − ушла эпоха

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 19:11:49,https://t.me/sportsru
123934,"🇪🇸 👊 Вальверде при всех начал обвинять Тчуамени в сливе их вчерашней ссоры прессе: француз настойчиво уверял Феде, что он этого не делал − подключились и другие партнеры по «Реалу» (Diario AS)

Тчуамени долго пытался усмирить уругвайца, но в итоге вырубил его ударом в лицо − Вальверде пришлось увозить на инвалидной коляске 💀

🎖️ − диктатору пора вмешаться! 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 18:58:38,https://t.me/sportsru
123933,"🪱 100% червяков прошли 1-й уровень, 10% – 10-й уровень, 1% – все 15!

Веселая игра на логику

🧠 Проверьте себя!",sport,2026-05-07 18:45:24,https://t.me/sportsru
123932,"🧤 🙄 Жена Сафонова Марина, которая смотрела матч вместе с супругами Хвичи и Эрнандеса, ответила на главную загадку полуфинала − специально ли выбивал Матвей мяч в аут:

− Он просто плохо играет ногами, неужели непонятно до сих пор?))) 😄

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 18:20:14,https://t.me/sportsru
123931,"❗️🇪🇸 «Реал» максимально строго накажет Вальверде и Тчуамени − их конфликт начался из-за того, что Феде отказался пожать руку Орельену в раздевалке (As)

Драка закончилась тем, что уругваец упал и порезался о центральный стол, залив раздевалку кровью 😧 💔

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 17:36:16,https://t.me/sportsru
123930,"🔥🔥🔥🔥🔥 Жена Вальверде приехала на базу «Реала» из больницы вместе с Феде. Сегодняшний удар Тчуамени был таким жестким, что уругваец отлетел на стол 😮

🔥 – теперь Феде под защитой

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 17:06:00,https://t.me/sportsru
123929,"😱📞 Родители двух игроков «Реала» лично звонили Пересу с требованием дать их сыновьям больше игрового времени. COPE пишет, что речь идет о полузащитнике и защитнике

😱 – эта команда проклята!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 17:02:25,https://t.me/sportsru
123928,"👍😮 «Локомотив» сделал невозможное против Омска, а Сафонов снова оказался в финале ЛЧ с «ПСЖ». 

Идеальный день, чтобы ворваться на Трибуну и забрать 100 тысяч рублей за лучший текст 💵

➡️ Конкурс Трибуны!",sport,2026-05-07 16:45:50,https://t.me/sportsru
123927,"⚡️💪 Вальверде наложили швы после драки с Тчуамени – Арбелоа поехал в больницу вместе с уругвайцем 🇺🇾

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 16:26:37,https://t.me/sportsru
123926,"⚡️⚡️⚡️⚡️ Ферлан Менди может пропустить целый год из-за тяжелой травмы сухожилия – оно полностью оторвалось от места скрепления мышцы с костью (COPE)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 16:23:38,https://t.me/sportsru
123925,"😂🇪🇸 «Реал» созвал экстренное совещание после драки Тчуамени и Вальверде – никто из игроков не смог покинуть клубную базу, кроме счастливого и все еще травмированного Мбаппе, который узнал, что попадет в заявку на класико

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 16:12:30,https://t.me/sportsru
123924,"🔥🔥🔥🔥🔥 Тчуамени подрался с Вальверде на тренировке перед класико – Феде даже пришлось увезти в больницу (Marca)

Это уже вторая драка француза с уругвайцем за последние дни 😨

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 15:54:05,https://t.me/sportsru
123923,"⚡️⚡️⚡️⚡️ Мбаппе будет в заявке «Реала» на класико (COPE)

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 15:14:41,https://t.me/sportsru
123922,"🤔 👍 Фанаты женского «Лестера» неожиданно признали Алишу Леманн лучшей футболисткой сезона, несмотря на скромную статистику полузащитницы – всего 9 матчей, 1 гол и 0 ассистов

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 14:15:22,https://t.me/sportsru
123921,"⚡️⚡️⚡️⚡️ Adidas выпустил пятиминутное видео к ЧМ-2026 с Шаламе, Месси, Зиданом и еще десятком суперзвезд

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 13:11:34,https://t.me/sportsru
123920,"🥺😍 Наконец-то нам показали, как правильно вклеивать стикеры в альбомы с наклейками – теперь без пузырей, складок и бесячих перекосов

❤️ – гениально и просто!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 13:03:16,https://t.me/sportsru
123919,"Сериал «Зенит навсегда»: серия «Сезон» – о болельщиках, эпохе Сергея Семака и любви, которая делает «Зенит» сильнее с каждым годом. 

Смотрите на PREMIER и RUTUBE: https://sprts.cc/q1sqks

Реклама. Рекламодатель: ООО «РУФОРМ», ИНН 7714886605,
erid: 2SDnjcep2wc",sport,2026-05-07 12:45:25,https://t.me/sportsru
123918,"🧠🧤 В матче с «Баварией» Сафонов раз за разом выбивал мяч в левую от себя сторону – на фланг Олисе. В интернете завирусилась красивая теория, что это было специально: чтобы перегрузить зону и эффективнее прессинговать самого креативного игрока мюнхенцев Майкла Олисе

Точность длинных передач Матвея в итоге была всего 19%, а Олисе был почти полностью выключен из игры и нанес лишь один удар в створ ворот «ПСЖ» 😗

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 11:15:18,https://t.me/sportsru
123917,"🌕 😮  В баре Лос-Анджелеса фанаты наслаждаются полуфиналом ЛЧ и рестлингом на огромном реалистичном экране, будто купив билет на первый ряд стадиона 

🔥 – будущее наступило!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 10:31:23,https://t.me/sportsru
123916,"🎾🎾 Скучали по Джоковичу? Он уже в Основе от BB Tennis по «Мастерсу» в Риме. Получайте очки за победы теннисистов и выигрывайте MacBook, сумку Wilson и другие призы

➡️ Выбрать теннисистов",sport,2026-05-07 10:15:15,https://t.me/sportsru
123915,"😰❌ Никлас Зюле объявил о завершении карьеры в 30 лет – за это время немец взял Лигу чемпионов, пять раз выиграл Бундеслигу и перенес 31 травму

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 09:31:22,https://t.me/sportsru
123914,"🐐🇦🇲 Криштиану облюбовал армянский ресторан «Лаваш» в Эр-Рияде – об этом команде «Мяч Production» рассказал официант Вергина

По словам Вергины, в «Лаваше» Криштиану наслаждался фирменным блюдом ресторана хобобом (курицей, тушенной с луком и гранатом), и даже попробовал армянские десерты, хотя обычно не увлекается сладким. Сначала в армянском ресторане прошло празднование дня рождения Джорджины, но паре так понравилось, что день рождения Криштиану праздновали там же 😮

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 09:02:59,https://t.me/sportsru
123913,"🇧🇪 🥇 В бельгийском городе Де-Панн завершился шестой чемпионат Европы по имитации крика чаек – в нем приняли участие 75 человек из 16 разных стран

Победительницей стала Карин Гронхольц, которая не получила никакого приза кроме громких оваций 👏

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 08:01:22,https://t.me/sportsru
123912,"🔱👠 «Арсеналу» понадобилось ровно 20 лет, чтобы вновь выйти в финал ЛЧ! По совпадению, столько же лет прошло между выходом первой и второй части фильма «Дьявол носит Прада», где главную роль играет Энн Хэтэуэй – главная фанатка лондонцев в Голливуде

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 01:31:17,https://t.me/sportsru
123911,"🇬🇪 🧤 Сафонов и Хвича вышли в финал ЛЧ в каждом из двух сезонов в «ПСЖ» – Матвей также стал первым россиянином, которому удалось пробиться туда дважды

🧡 – тащат «ПСЖ» весь турнир! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 01:01:39,https://t.me/sportsru
123910,"🖕🇫🇷 «ПСЖ» после ухода Мбаппе выходит в финал Лиги чемпионов во втором сезоне подряд – Килиан с «Реалом» за это время дважды вылетал в четвертьфиналах

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-07 00:20:19,https://t.me/sportsru
123909,"🇫🇷🆚🏴󠁧󠁢󠁥󠁮󠁧󠁿 «ПСЖ» и «Арсенал» сыграют в финале ЛЧ 30 мая – кто победит? 

❤️ – парижане выиграют второй раз подряд 
🔥 – Артета заберет кубок 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-07 00:03:54,https://t.me/sportsru
123908,"🔥🔥🔥🔥🔥 «ПСЖ» второй сезон подряд сыграет в финале Лиги чемпионов! 🏆

Мюнхенцы весь матч не могли сравнять счет после гола Дембеле, а потом мяча Кейна все равно не хватило для овертайма 💔

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 23:59:21,https://t.me/sportsru
123907,"Харри Кейн на 94-й минуте сравнивает счет!

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 23:57:01,https://t.me/sportsru
123906,"🇸🇳😳 Венсан Компани в последней попытке спасти матч выпускает Николаса Джексона 

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 23:44:43,https://t.me/sportsru
123905,"🚂⬜️⬜️⬜️⬜️

«Локомотив» вышел в финал Кубка Гагарина! Ярославцы отыгрались с 1-3 в серии и с 1:3 в седьмом матче, вырвав победу у «Авангарда» во втором овертайме 

❤️ – лучшая серия сезона! 

🏒 Дублируем все посты про хоккей в Max, если у вас не грузит",sport,2026-05-06 23:20:53,https://t.me/sportsru
123904,"😱 🇫🇷 Пацаны и девчонки из академии «ПСЖ» без ума от гола Дембеле в ворота «Баварии» 

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 23:14:14,https://t.me/sportsru
123903,"🇷🇺👏 Сафонов перед перерывом сделал шикарный сэйв – это был первый и единственный удар мюнхенцев в створ за весь тайм

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 22:50:58,https://t.me/sportsru
123902,"😲 Витинья в своей штрафной зарядил в руку Невешу, но судья не поставил пенальти. Справедливо? 👍 / 👎

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 22:34:50,https://t.me/sportsru
123901,"🤩🇬🇪 Хвича стал первым игроком в истории ЛЧ, которому удалось отметиться голевым действием в 7 матчах плей-офф подряд

❤️ – новый король турнира!

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 22:28:19,https://t.me/sportsru
123900,"😢🇩🇪 Нойер пропустил от «ПСЖ» 6 голов за два матча – парижане за это время нанесли по воротам «Баварии» всего 6 ударов в створ 

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 22:24:12,https://t.me/sportsru
123899,"🔥🔥🔥🔥🔥 «ПСЖ» забил «Баварии» на третьей минуте! Дембеле замкнул прострел Хвичи

🔥 – опять будет много голов

➡️ Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 22:05:10,https://t.me/sportsru
123898,"🇷🇺🏆 «Спартак» побеждает ЦСКА и выходит в Суперфинал FONBET Кубка России! Шикарный гол Литвинова так и остался единственным в дерби 

❤️ – закончат сезон с трофеем

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 22:00:51,https://t.me/sportsru
123897,"😲 Этот футболист забил больше всех голов в АПЛ за сезон. Узнали его?

➡️ Проверить ответ",sport,2026-05-06 21:45:22,https://t.me/sportsru
123896,"👊 Вальверде и Тчуамени едва не подрались на тренировке «Реала» после жесткого подката уругвайца – футболисты потолкались на поле, а затем продолжили выяснять отношения в раздевалке (Marca)

На днях испанские газеты писали, что недавно Рюдигер ударил Каррераса по лицу – а многие игроки «Мадрида» вообще перестали разговаривать с Арбелоа и друг с другом 💀

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 21:00:11,https://t.me/sportsru
123895,"🇷🇺🇫🇷  Матвей Сафонов после небольшого отдыха вновь выйдет в основе «ПСЖ» на матч с «Баварией» в полуфинале ЛЧ 

❤️ − ждем в финале!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 20:31:03,https://t.me/sportsru
123894,"🇷🇺 Руслан Литвинов шикарным дальним ударом вывел «Спартак» вперед в матче финала Пути регионов FONBET Кубка России!

❤️ – ждем еще голов в дерби!

➡️Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 20:22:58,https://t.me/sportsru
123893,"🏴󠁧󠁢󠁥󠁮󠁧󠁿💃 Фанат «Арсенала» похвастался, что еще прошлым летом дешево зарезервировал номер в отеле Будапешта на финал ЛЧ – и зачем-то опубликовал свое полное имя и номер брони

Этим быстро воспользовался болельщик «Тоттенхэма», который позвонил в отель и отменил бронь🏴󠁧󠁢󠁥󠁮󠁧󠁿🤣

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 20:00:00,https://t.me/sportsru
123892,"😮 🚂 «Локомотив» забросил в ворота «Авангарда» на 25-й секунде седьмого матча полуфинала Кубка Гагарина – в прошлой игре ярославцы были в 33 секундах от вылета, но отыгрались и победили в овертайме 

❤️ – Ярославль будет сильнее и сегодня 
🔥 – Омск пройдет в финал 

➡️Забирайте эксклюзивный промокод на этот матч",sport,2026-05-06 19:37:54,https://t.me/sportsru
123891,"💔🇷🇺 Внучка Евгения Гинера объяснила, почему ей сложно общаться с мужчинами:

– Дедушка никогда не сбросит мой звонок. Даже если он на суперважной встрече, обязательно напишет: «Что-то срочное?» А современные парни… Думаю: «Если уж мой дедушка находит время ответить на звонок – почему ты не можешь?»

❤️ Смотреть шоу Саши Гинер на ВидеоСпортсе’’ – в гостях игрок ЦСКА",sport,2026-05-06 19:03:21,https://t.me/sportsru
123890,"🔥🔥🔥🔥🔥 Adidas показал трейлер рекламной кампании к ЧМ с участием Тимоти Шаламе, Bad Bunny, Зидана, Месси, Ямаля, Беллингема и других звезд футбола 🔥🇫🇷

💗 – нас ждет шедевр

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 18:19:18,https://t.me/sportsru
123889,"⚡️🇫🇷 «Монако» решил выкупить Фати у «Барсы» за 11 млн евро – сделка на финальной стадии (Фабрицио Романо)

📲 Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 18:00:48,https://t.me/sportsru
123888,"😱🏹 Чемпиона мира по стрельбе из лука Маттео Боначину заключили под домашний арест в рамках расследования дела о сексуальных домогательствах – по данным следствия, Боначина потребовал у неназванной итальянской спортсменки красные стринги в качестве талисмана на удачу перед Паралимпиадой-2024 (La Repubblica)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 17:15:58,https://t.me/sportsru
123887,"😈👏 Британский банк Revolut после срыва переговоров о сотрудничестве с «Барсой» нанял скандально ушедшего в «Реал» Луиша Фигу для съемок в рекламе со слоганом: «Сделай это ради твоих денег»

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 16:38:58,https://t.me/sportsru
123886,"😳🍷 Джорджина поразила всех своим свадебным образом на Met Gala 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 15:59:58,https://t.me/sportsru
123885,"🤔 Грозная «Бавария» не раз побеждала в ЛЧ. Вспомните, кто приводил ее к успеху?

👉 Проверить ответ",sport,2026-05-06 15:44:58,https://t.me/sportsru
123884,"⚡️⚡️⚡️⚡️ Дисквалификацию Престианни за оскорбления в адрес Винисиуса распространили на матчи сборных. Аргентинец пропустит 2 первые игры ЧМ-2026, если будет вызван (Sky News)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 15:26:07,https://t.me/sportsru
123883,"👣🏴󠁧󠁢󠁥󠁮󠁧󠁿 Симеоне прошелся по эмблеме «Арсенала», когда уходил в подтрибунное помещение после полуфинала ЛЧ – на прошлой неделе сын Диего наехал на Бена Уайта за то, что он наступил на эмблему «Атлетико»

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 14:59:58,https://t.me/sportsru
123882,"🥇🇩🇪 «Шальке» после досрочной победы во второй Бундеслиге всем составом отправился отмечать титул в испанскую Марбелью – теперь фанаты гадают, кто будет играть с «Нюрнбергом» в субботу

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 13:59:58,https://t.me/sportsru
123881,"❤️🛩 «Райо Вальекано» арендовал Boeing 737, на котором игроки полетели в Страсбург на ответный полуфинал Лиги конференций вместе со своими семьями, болельщиками и журналистами – всего на борту оказались 180 человек

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 12:59:58,https://t.me/sportsru
123880,"🧐 Играл и за «Баварию», и за «ПСЖ» в XXI веке. Кого назовете помимо Кингсли Комана?

👉 Угадать игрока",sport,2026-05-06 12:44:58,https://t.me/sportsru
123879,"🍿⚽️ Fox Sports ищет человека на вакансию главного зрителя ЧМ-2026 – в обязанности входит просмотр всех матчей турнира в стеклянном офисе на Таймс-сквер

Телекомпания готова заплатить 50 тысяч долларов за 104 матча – то есть примерно 480 долларов за игру 💰

❤️ – работа мечты

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 12:00:14,https://t.me/sportsru
123878,"🤬🏴󠁧󠁢󠁥󠁮󠁧󠁿 Симеоне толкнул спортивного директора «Арсенала» Андреа Берту, который на 95-й минуте призывал судью закончить матч – итальянец 12 лет проработал в «Атлетико» до перехода в лондонский клуб в 2025 году

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 11:03:16,https://t.me/sportsru
123877,"❗️❗️❗️❗️❗️❗️ «Динамо» объявило об уходе Вячеслава Козлова с поста главного тренера после вылета в 1-м раунде Кубка Гагарина

🏒 Дублируем все посты про хоккей в Max, если у вас не грузит",sport,2026-05-06 10:03:17,https://t.me/sportsru
123876,"🇺🇸 🫢 Трамп прямо в Белом доме начал отговаривать девочку от занятий волейболом из-за ее низкого роста:

🤔 − А ты вообще по мячу ударить можешь с таким ростом? Высоко прыгаешь хотя бы?
👧🏻 − Ну, не особо...
🤔 − В футболе у тебя получится лучше, наверное

Этим же детям Трамп рассказал, что их бы убили иранские ракеты, если б США не начали войну с Ираном 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 10:00:47,https://t.me/sportsru
123875,"🇷🇺 ⌨️ 🇷🇺 На дерби «Спартака» и ЦСКА в FONBET Кубке России ожидается солдаут − смогут ли армейцы выйти в финал после увольнения Челестини?

Выбирайте фаворита матча и делайте ставку на ❤️❤️❤️❤️ − там как раз дарят фрибет до 15 000 ₽ новым клиентам без депозита ❤️ 

➡️ Забрать бонус",sport,2026-05-06 09:46:20,https://t.me/sportsru
123874,"❗️❗️❗️❗️❗️❗️ 39-летний Халк подписал контракт с «Флуминенсе» до конца 2027 года – ранее бразилец покинул «Атлетико Минейро», с которым выиграл семь трофеев за пять лет

❤️ – еще пошумит!

📲 Футбольные трансферы",sport,2026-05-06 09:00:19,https://t.me/sportsru
123873,"🇪🇸 💔 Гризманн не выиграл ни ЛЧ, ни Ла Лигу за 17 лет в Испании − Антуан уходит из «Атлетико» в «Орландо Сити» этим летом

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 01:07:32,https://t.me/sportsru
123872,"🇪🇸 👨‍💼 Фанат «Барсы» и бывший президент Венесуэлы Мадуро даже в американской тюрьме продолжал следить за результатами любимого клуба − на созвоне с сыном Николас первым делом спросил, как сыграла «Барса» в ЛЧ

Когда ему сообщили, что их выбил «Атлетико», то Мадуро сказал лишь одну фразу: «Черт возьми, это дерьмово» 😢

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 00:53:55,https://t.me/sportsru
123871,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 🗿 Уэсли Снейдер призвал поставить памятник Артете, чей «Арсенал» вышел в финал ЛЧ, пропустив всего 6 голов за весь турнир:

− Срочно ставьте ему статую около «Эмирейтс»! Дойти до финала Лиги чемпионов с таким составом − это невероятно 🏆

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-06 00:20:10,https://t.me/sportsru
123870,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇪🇸 Выход в финал ЛЧ футболисты «Арсенала» отпраздновали танцами у углового флажка

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-06 00:04:23,https://t.me/sportsru
123869,"❗️❗️❗️❗️❗️❗️ «Арсенал» − первый финалист ЛЧ в этом сезоне! Последний раз лондонцы играли в финале 20 лет назад

🔥 − Артета заберет трофей!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-05 23:53:52,https://t.me/sportsru
123868,"😡 🇪🇸 Симеоне начал выпрашивать пенальти после того, как не забил в пустые ворота − аргентинец уверяет, что Габриэл нарушал на нем правила 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-05 23:13:32,https://t.me/sportsru
123867,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 🏆 Сака открыл счет в конце первого тайма − «Арсенал» в 45 минутах от выхода в финал ЛЧ

👌Получи бонус до 1 500 рублей за регистрацию в БЕТСИТИ!",sport,2026-05-05 22:46:42,https://t.me/sportsru
123866,"😳 🏆 За 25 минут матча «Арсенал» и «Атлетико» нанесли ноль ударов в створ − по xG пока 0.07 и 0.15

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-05 22:25:33,https://t.me/sportsru
123865,"🇪🇸 👍 Симеоне и футболисты «Атлетико» демонстративно обходили стороной эмблему «Арсенала» у выхода к полю − в прошлом матче на Бена Уайта накинулись, когда он наступил на лого мадридцев

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-05 22:01:08,https://t.me/sportsru
123864,"💜🎲 Время размяться перед ЛЧ! Заходите в Игровую – новую телеграм-платформу спортивных игр, тестов и головоломок и попробуйте не залипнуть

➡️ В Игровую",sport,2026-05-05 21:45:35,https://t.me/sportsru
123863,"👛 🚌 Федор Смолов на стриме показал, какие мюли за 1300 фунтов привез из поездки в Англию:

− Что за галоши у меня? Это бренд The Row − были приобретены в Лондоне, кстати. Когда покупал, встретил Гарри Стайлза, in person, for real. Это чувак, который был в группе One Direction, а сейчас поет соло. И он engaged с Зои Кравиц − она играла Catwoman в последнем «Бэтмене» с Паттинсоном 🌟 😺

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-05 21:20:49,https://t.me/sportsru
123862,"🔸 🇵🇱 17-летний поляк Оскар Петушевски в выходные выиграл чемпионство с «Порту», а потом вернулся на родину, чтобы сдать экзамены в школе:

− Немного побаивался тестов по польскому и математике, но круто, что свой главный экзамен я уже сдал 🤩 😎 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-05 20:30:38,https://t.me/sportsru
123861,"🇪🇸🇪🇸 Флорентино Перес не приедет на класико − «Барсе» в этом матче достаточно не проиграть, чтобы взять титул (El Chiringuito TV)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-05 20:00:45,https://t.me/sportsru
123860,"⚡️⚡️⚡️⚡️ «Уфе» присудили техническое поражение за неявку на матч в Хабаровск в связи с закрытием аэропорта из-за угрозы БПЛА

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-05 19:28:43,https://t.me/sportsru
123859,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 🤩 Фанаты «Арсенала» нашли тот самый более дешевый отель, в котором остановился «Атлетико», и запускали фейерверки прямо под его окнами в два часа ночи − испанцы пожаловались в УЕФА

🔥 − теперь «Арсенал» точно победит
❤️ − «Атлетико» все равно выйдет в финал

🔝 Бездепозитный фрибет до 15 000 ₽! Новым клиентам от FONBET",sport,2026-05-05 19:15:03,https://t.me/sportsru
