id,date,text,category,source
63029/tushenaya-kartoshka-s-tushenkoj,21 января 2026 г.,"Шаг 1
Подготовьте овощи. Картофель и морковь очистите, затем вымойте. Лук с чесноком очистите, порубите ножом. 
Картофель нарежьте
 кубиками со стороной не более 2 см. Морковь натрите на крупной терке.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 2
Возьмите сковороду диаметром 26–28 см с высокими бортиками и толстым дном. Последнее идеально для любых тушеных блюд: оно равномерно распределяет тепло и хорошо его удерживает.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 3
Откройте банку тушенки. Снимите ложкой немного жира сверху и переложите в сковороду. Добавьте растительное масло. Поставьте на небольшой огонь. Нагрейте жир и масло вместе. 






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 4
Выложите в сковороду морковь, лук и чеснок. Часто перемешивая, подрумяньте 5–7 минут. Затем добавьте нарезанный кубиками картофель. Жарьте, помешивая, на небольшом огне 10 минут. Картофель должен приобрести корочку.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 5
Влейте в сковороду 100–150 мл горячей воды из чайника. Немного посолите. Тушите 10 минут на маленьком огне. Если хотите, приправьте овощи сушеными пряными травами по вкусу.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 6
Выложите тушенку на доску и нарежьте небольшими кусочками. Добавьте мясо в сковороду с тушеной картошкой. Перемешайте. Попробуйте и, если это необходимо, посолите еще немного.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 7
Поперчите картошку с тушенкой по вкусу. Держите на среднем огне 3–4 минуты. Тушенка должна хорошо прогреться. Перемешивайте ингредиенты, чтобы они не пригорели.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 8
Вымойте лук и петрушку, затем хорошо обсушите. Нарежьте 
зеленый лук
. Тонкие веточки петрушки оборвите со стебля. Мелко порубите. Зелень понадобится для подачи блюда.






Тушеная картошка с тушенкой (gastronom.ru)


Шаг 9
Снимите сковороду с тушенкой и картошкой с огня. Разложите по порционным тарелкам. Посыпьте петрушкой и зеленым луком. Сразу же подайте горячее на стол.






Тушеная картошка с тушенкой (gastronom.ru)",cooking,Parse
9898/azerbajdzhanskij-hamrashi,21 января 2026 г.,"Шаг 1






Фасоль замочить в холодной воде и оставить на 5–6 ч (или на ночь).
Шаг 2






Баранину промыть, обсушить. Мясо отделить от костей, две трети мяса отложить. Одну луковицу очистить. Поместить кости и треть мяса в кастрюлю, залить 1,5 л холодной воды и довести до кипения. Снять пену, добавить луковицу и черный перец горошком. Варить 1,5–2 ч.
Шаг 3






Отложенное мясо нарезать кусочками и пропустить через мясорубку. Вторую луковицу очистить, мелко порубить. В большой миске смешать фарш с мятой, измельченным луком, 2 яйцами и половиной кинзы. Посолить и поперчить по вкусу.
Шаг 4






Слепить из фарша небольшие фрикадельки, накрыть пленкой и убрать в холодильник. С фасоли слить воду, промыть в холодной воде, положить в отдельную кастрюлю и залить свежей водой так, чтобы она едва прикрывала ее. Варить до готовности, 40 мин.
Шаг 5






Приготовить лапшу. Муку просеять, добавить оставшееся яйцо и 1 ст. л. воды, замесить крутое тесто. Раскатать в тонкий пласт и дать подсохнуть, 30 мин. Сложить пласт в 3–4 слоя и нарезать тонкими поперечными полосками.
Шаг 6






Шафран заварить 2–3 ст. л. кипятка и дать настояться, 20 мин. Бульон довести до кипения, посолить. Оставшийся лук очистить, мелко порубить, добавить в суп вместе с фасолью, лапшой и мясными фрикадельками. Варить суп 6–8 мин., до готовности. Перед подачей к столу посыпать суп оставшейся кинзой, влить шафрановый настой и прогреть, примерно 1–2 мин.",cooking,Parse
9898/azerbajdzhanskij-hamrashi,21 января 2026 г.,"Шаг 1






Фасоль замочить в холодной воде и оставить на 5–6 ч (или на ночь).
Шаг 2






Баранину промыть, обсушить. Мясо отделить от костей, две трети мяса отложить. Одну луковицу очистить. Поместить кости и треть мяса в кастрюлю, залить 1,5 л холодной воды и довести до кипения. Снять пену, добавить луковицу и черный перец горошком. Варить 1,5–2 ч.
Шаг 3






Отложенное мясо нарезать кусочками и пропустить через мясорубку. Вторую луковицу очистить, мелко порубить. В большой миске смешать фарш с мятой, измельченным луком, 2 яйцами и половиной кинзы. Посолить и поперчить по вкусу.
Шаг 4






Слепить из фарша небольшие фрикадельки, накрыть пленкой и убрать в холодильник. С фасоли слить воду, промыть в холодной воде, положить в отдельную кастрюлю и залить свежей водой так, чтобы она едва прикрывала ее. Варить до готовности, 40 мин.
Шаг 5






Приготовить лапшу. Муку просеять, добавить оставшееся яйцо и 1 ст. л. воды, замесить крутое тесто. Раскатать в тонкий пласт и дать подсохнуть, 30 мин. Сложить пласт в 3–4 слоя и нарезать тонкими поперечными полосками.
Шаг 6






Шафран заварить 2–3 ст. л. кипятка и дать настояться, 20 мин. Бульон довести до кипения, посолить. Оставшийся лук очистить, мелко порубить, добавить в суп вместе с фасолью, лапшой и мясными фрикадельками. Варить суп 6–8 мин., до готовности. Перед подачей к столу посыпать суп оставшейся кинзой, влить шафрановый настой и прогреть, примерно 1–2 мин.",cooking,Parse
16283/calat-so-svinym-yazykom,21 января 2026 г.,"Шаг 1






Язык отварить, очистить от кожицы, затем нарезать небольшими кубиками.
Шаг 2






Картофель отварить в мундире, очистить. Яблоко очистить от кожицы и сердцевины. Огурец и сельдерей вымыть. Нарезать картофель, яблоко, огурец и сельдерей кубиками. Положить в миску и перемешать.
Шаг 3






В отдельной миске смешать йогурт, хрен и паприку. Заправить салат, посолить по вкусу.",cooking,Parse
16283/calat-so-svinym-yazykom,21 января 2026 г.,"Шаг 1






Язык отварить, очистить от кожицы, затем нарезать небольшими кубиками.
Шаг 2






Картофель отварить в мундире, очистить. Яблоко очистить от кожицы и сердцевины. Огурец и сельдерей вымыть. Нарезать картофель, яблоко, огурец и сельдерей кубиками. Положить в миску и перемешать.
Шаг 3






В отдельной миске смешать йогурт, хрен и паприку. Заправить салат, посолить по вкусу.",cooking,Parse
62848/perlovka-s-farshem-i-ovoshami,21 января 2026 г.,"Шаг 1
Приготовление блюда лучше начинать накануне. Переберите 
перловку
 и затем хорошо промойте. Переложите в миску, влейте в нее холодную воду (побольше, так, чтобы она покрыла крупу слоем в 2–3 см) и оставьте на 6–8 часов.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 2
Утром откиньте перловку на дуршлаг. Затем сварите в подсоленной воде (на одну часть крупы возьмите три части жидкости). Приготовление перловки займет около сорока минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 3
Подготовьте все овощи. Репчатый лук, сладкий перец и зубчики чеснока нарежьте маленькими кубиками. Морковь тоже можно мелко порезать или же натереть на терке. 






Перловка с фаршем и овощами (gastronom.ru)


Шаг 4
Разогрейте в сковороде с высокими стенками и толстым дном диаметром 26–28 см масло. Добавьте лук и морковь. Жарьте на среднем огне, часто перемешивая, 7 минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 5
Добавьте сладкий перец. Жарьте еще 5 минут. После этого положите в сковороду 
фарш
. Разбивая комочки лопаткой или вилкой, жарьте до тех пор, пока мясо не изменит цвет.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 6
Мелко нарежьте помидор. Можно взять и побольше, чем указано в рецепте: блюдо получится более сочным и нежным. Добавьте помидор в сковороду с фаршем. Посолите и поперчите. Тушите 20 минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 7
Переложите в сковороду с фаршем и овощами перловку. Добавьте чеснок. Перемешайте и держите на слабом огне буквально 5 минут. Попробуйте, после чего посолите и поперчите по вкусу.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 8
Мелко нарежьте укроп и петрушку, предварительно удалив грубые стебли. Разложите перловку с фаршем и овощами по тарелкам. Посыпьте измельченной 
зеленью
 и подайте на стол.






Перловка с фаршем и овощами (gastronom.ru)",cooking,Parse
62848/perlovka-s-farshem-i-ovoshami,21 января 2026 г.,"Шаг 1
Приготовление блюда лучше начинать накануне. Переберите 
перловку
 и затем хорошо промойте. Переложите в миску, влейте в нее холодную воду (побольше, так, чтобы она покрыла крупу слоем в 2–3 см) и оставьте на 6–8 часов.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 2
Утром откиньте перловку на дуршлаг. Затем сварите в подсоленной воде (на одну часть крупы возьмите три части жидкости). Приготовление перловки займет около сорока минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 3
Подготовьте все овощи. Репчатый лук, сладкий перец и зубчики чеснока нарежьте маленькими кубиками. Морковь тоже можно мелко порезать или же натереть на терке. 






Перловка с фаршем и овощами (gastronom.ru)


Шаг 4
Разогрейте в сковороде с высокими стенками и толстым дном диаметром 26–28 см масло. Добавьте лук и морковь. Жарьте на среднем огне, часто перемешивая, 7 минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 5
Добавьте сладкий перец. Жарьте еще 5 минут. После этого положите в сковороду 
фарш
. Разбивая комочки лопаткой или вилкой, жарьте до тех пор, пока мясо не изменит цвет.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 6
Мелко нарежьте помидор. Можно взять и побольше, чем указано в рецепте: блюдо получится более сочным и нежным. Добавьте помидор в сковороду с фаршем. Посолите и поперчите. Тушите 20 минут.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 7
Переложите в сковороду с фаршем и овощами перловку. Добавьте чеснок. Перемешайте и держите на слабом огне буквально 5 минут. Попробуйте, после чего посолите и поперчите по вкусу.






Перловка с фаршем и овощами (gastronom.ru)


Шаг 8
Мелко нарежьте укроп и петрушку, предварительно удалив грубые стебли. Разложите перловку с фаршем и овощами по тарелкам. Посыпьте измельченной 
зеленью
 и подайте на стол.






Перловка с фаршем и овощами (gastronom.ru)",cooking,Parse
34029/sochnye-kotlety-iz-indejki-dlja-burgera,21 января 2026 г.,"Шаг 1
Насыпьте желатин в маленькую миску, залейте бульоном комнатной температуры. 
Шаг 2
Нарежьте грибы ломтиками и измельчите в чаше блендера или в кухонного комбайна в импульсном режиме в мелкую крошку. Переложите в миску. 

Шаг 3
Отделите 1/3 фарша, положите в чашу блендера, добавьте замоченный желатин, соевый соус и соду. Измельчите до гладкости. Добавьте растительное масло и грибы, включите блендер в импульсном режиме еще 3-5 раз. Обрабатывая ингредиенты в блендере или комбайне, не забывайте иногда соскребать их со стенок чаши. 

Шаг 4
Переложите смесь из блендера в миску с оставшимся фаршем из индейки и перемешайте руками. 

Шаг 5
Разделите фарш на 6 частей, сформуйте круглые котлеты диаметром 10 см. Сделайте небольшую вмятину в центре, чтобы котлета осталась плоской при жарке. 

Шаг 6
Разогрейте решетку гриля, смажьте ее растительным маслом. Обжарьте котлеты по 4-7 минут с каждой стороны. Переложите 
котлеты 
на тарелку и оставьте на 5 минут. Разложите по булкам соответствующего диаметра вместе с соусом и гарниром по вкусу.",cooking,Parse
34029/sochnye-kotlety-iz-indejki-dlja-burgera,21 января 2026 г.,"Шаг 1
Насыпьте желатин в маленькую миску, залейте бульоном комнатной температуры. 
Шаг 2
Нарежьте грибы ломтиками и измельчите в чаше блендера или в кухонного комбайна в импульсном режиме в мелкую крошку. Переложите в миску. 

Шаг 3
Отделите 1/3 фарша, положите в чашу блендера, добавьте замоченный желатин, соевый соус и соду. Измельчите до гладкости. Добавьте растительное масло и грибы, включите блендер в импульсном режиме еще 3-5 раз. Обрабатывая ингредиенты в блендере или комбайне, не забывайте иногда соскребать их со стенок чаши. 

Шаг 4
Переложите смесь из блендера в миску с оставшимся фаршем из индейки и перемешайте руками. 

Шаг 5
Разделите фарш на 6 частей, сформуйте круглые котлеты диаметром 10 см. Сделайте небольшую вмятину в центре, чтобы котлета осталась плоской при жарке. 

Шаг 6
Разогрейте решетку гриля, смажьте ее растительным маслом. Обжарьте котлеты по 4-7 минут с каждой стороны. Переложите 
котлеты 
на тарелку и оставьте на 5 минут. Разложите по булкам соответствующего диаметра вместе с соусом и гарниром по вкусу.",cooking,Parse
26152/neapolitanskij-risovyj-pirog-sartu,21 января 2026 г.,"Шаг 1
Для соуса мелко нарежьте 1 среднюю луковицу и 2 зубчика чеснока, обжарьте на сливочном масле, 5 мин. Добавьте 600 г нарезанных очищенных консервированных помидоров пелати вместе с соком и 150 мл бело-го сухого вина. Посолите и поперчите. Готовьте на самом слабом огне под крышкой 30 мин. 
Шаг 2
Для начинки сварите в кипятке 40 г сухих белых грибов, 5 мин. Оставьте в отваре на 30 мин. 
Шаг 3
Для фрикаделек замочите в воде 70 г черствого пшеничного хлеба, 15 мин. Отожмите хлеб и смешайте с 300 г говяжьего фарша, 30 г тертого твердого сыра, 30 мл оливкового масла, 1 яйцом и солью. Слепите тефтельки размером с крупную черешню.
Шаг 4
Грибы откиньте на сито, отвар сохраните. Грибы, 60 г грудинки и 1 луковицу мелко нарежьте. Обжарьте на сливочном масле лук и грудинку, 5 мин. Добавьте 100 мл белого сухого вина, готовьте 10 мин. Добавьте 250 г замороженного зеленого горошка, готовьте 5 мин. Добавьте грибы, грибной отвар, 3 ст. л. томатного соуса из сковороды, тефтельки и 100 г свиных остропряных колбасок, нарезанных небольшими кусочками. Готовьте 10 мин.
Шаг 5
Разделите оставшийся соус пополам. Одну половину смешайте с таким количеством кипящей воды, чтобы получился примерно 1 л жидкости. Отварите в ней 400 г риса арборио согласно инструкции на упаковке. Мелко нарежьте 3–4 веточки петрушки. Взбейте с 2 яйцами и 150 г тертого твердого сыра, лучше пармезана, натертого на мелкой терке. Смешайте с рисом, солью и перцем. 
Шаг 6
Нарежьте 150 г моцареллы и 2 сваренных вкрутую яйца кусочками, 150 вареной ветчины – ломтиками. Высокую и глубокую форму смажьте оливковым маслом, посыпьте сухарями. Выложите большую часть риса на дно, сформируйте бортики. Наполните рисовую основу моцареллой, ветчиной, вареными яйцами и большей частью тефтелек в соусе. Сверху выложите оставшийся рис, посыпьте панировочными сухарями и положите небольшие кусочки сливочного масла. Запекайте при 180 °С 25–30 мин. Достаньте форму из духовки, немного остудите. Выньте запеканку, переложите на блюдо. Украсьте оставшимися тефтельками и петрушкой. Подавайте теплой.",cooking,Parse
26152/neapolitanskij-risovyj-pirog-sartu,21 января 2026 г.,"Шаг 1
Для соуса мелко нарежьте 1 среднюю луковицу и 2 зубчика чеснока, обжарьте на сливочном масле, 5 мин. Добавьте 600 г нарезанных очищенных консервированных помидоров пелати вместе с соком и 150 мл бело-го сухого вина. Посолите и поперчите. Готовьте на самом слабом огне под крышкой 30 мин. 
Шаг 2
Для начинки сварите в кипятке 40 г сухих белых грибов, 5 мин. Оставьте в отваре на 30 мин. 
Шаг 3
Для фрикаделек замочите в воде 70 г черствого пшеничного хлеба, 15 мин. Отожмите хлеб и смешайте с 300 г говяжьего фарша, 30 г тертого твердого сыра, 30 мл оливкового масла, 1 яйцом и солью. Слепите тефтельки размером с крупную черешню.
Шаг 4
Грибы откиньте на сито, отвар сохраните. Грибы, 60 г грудинки и 1 луковицу мелко нарежьте. Обжарьте на сливочном масле лук и грудинку, 5 мин. Добавьте 100 мл белого сухого вина, готовьте 10 мин. Добавьте 250 г замороженного зеленого горошка, готовьте 5 мин. Добавьте грибы, грибной отвар, 3 ст. л. томатного соуса из сковороды, тефтельки и 100 г свиных остропряных колбасок, нарезанных небольшими кусочками. Готовьте 10 мин.
Шаг 5
Разделите оставшийся соус пополам. Одну половину смешайте с таким количеством кипящей воды, чтобы получился примерно 1 л жидкости. Отварите в ней 400 г риса арборио согласно инструкции на упаковке. Мелко нарежьте 3–4 веточки петрушки. Взбейте с 2 яйцами и 150 г тертого твердого сыра, лучше пармезана, натертого на мелкой терке. Смешайте с рисом, солью и перцем. 
Шаг 6
Нарежьте 150 г моцареллы и 2 сваренных вкрутую яйца кусочками, 150 вареной ветчины – ломтиками. Высокую и глубокую форму смажьте оливковым маслом, посыпьте сухарями. Выложите большую часть риса на дно, сформируйте бортики. Наполните рисовую основу моцареллой, ветчиной, вареными яйцами и большей частью тефтелек в соусе. Сверху выложите оставшийся рис, посыпьте панировочными сухарями и положите небольшие кусочки сливочного масла. Запекайте при 180 °С 25–30 мин. Достаньте форму из духовки, немного остудите. Выньте запеканку, переложите на блюдо. Украсьте оставшимися тефтельками и петрушкой. Подавайте теплой.",cooking,Parse
26878/sendvichi-s-rulkoj-syrom-i-vetchinoj,20 января 2026 г.,"Шаг 1
Смажьте хлеб тонким слоем горчицы. Положите на 2 куска хлеба по 2 ломтика сыра. Затем положите по 4 ломтика свинины и ветчины. Тонко нарежьте маринованные огурчики и уложите на ветчину. Накройте оставшимся сыром и хлебом. Немного спрессуйте сэндвичи.
Шаг 2
Разогрейте сковороду со сливочным маслом на среднем огне и обжарьте сэндвичи с двух сторон по 2 мин., хлеб должен подрумяниться, а сыр начать плавиться. Разрежьте сэндвичи пополам и подавайте горячими.",cooking,Parse
26878/sendvichi-s-rulkoj-syrom-i-vetchinoj,20 января 2026 г.,"Шаг 1
Смажьте хлеб тонким слоем горчицы. Положите на 2 куска хлеба по 2 ломтика сыра. Затем положите по 4 ломтика свинины и ветчины. Тонко нарежьте маринованные огурчики и уложите на ветчину. Накройте оставшимся сыром и хлебом. Немного спрессуйте сэндвичи.
Шаг 2
Разогрейте сковороду со сливочным маслом на среднем огне и обжарьте сэндвичи с двух сторон по 2 мин., хлеб должен подрумяниться, а сыр начать плавиться. Разрежьте сэндвичи пополам и подавайте горячими.",cooking,Parse
25566/shashlyk-iz-kuricy-s-ovoshchami,20 января 2026 г.,"Шаг 1
Нарежьте куриное филе крупными кубиками и положите в миску. В сотейнике смешайте оливковое масло, приправу для курицы  и сок лимона. Приправьте солью и поставьте на огонь. Подогрейте маринад, чтобы он стал горячим, но не доводите до кипения. Залейте курицу и хорошо перемешайте. Накройте крышкой и оставьте на 1 ч.
Шаг 2
Нарежьте цукини толстыми кружочками. Лук очистите и нарежьте крупными дольками. Сладкий перец разрежьте пополам, удалите семена и плодоножку и нарежьте квадратами.
Шаг 3
Приправьте овощи сушеным чесноком и петрушкой.
Шаг 4
Нанижите на шампуры кусочки курицы, цукини, лук, перец и помидоры. Жарьте над горячими углями или на разогретом гриле со всех сторон, поворачивая шампуры, пока курица не будет полностью готова, около 10 мин.
Шаг 5
Для соуса мелко порубите чеснок и острый перец. Смешайте с помидорами и доведите до кипения. Приправьте чесночным перцем и кориандром.
Шаг 6
Варите 10 мин., пока соус не загустеет, посолите. Мелко нарежьте кинзу и добавьте в соус, снимите с огня и остудите.",cooking,Parse
25566/shashlyk-iz-kuricy-s-ovoshchami,20 января 2026 г.,"Шаг 1
Нарежьте куриное филе крупными кубиками и положите в миску. В сотейнике смешайте оливковое масло, приправу для курицы  и сок лимона. Приправьте солью и поставьте на огонь. Подогрейте маринад, чтобы он стал горячим, но не доводите до кипения. Залейте курицу и хорошо перемешайте. Накройте крышкой и оставьте на 1 ч.
Шаг 2
Нарежьте цукини толстыми кружочками. Лук очистите и нарежьте крупными дольками. Сладкий перец разрежьте пополам, удалите семена и плодоножку и нарежьте квадратами.
Шаг 3
Приправьте овощи сушеным чесноком и петрушкой.
Шаг 4
Нанижите на шампуры кусочки курицы, цукини, лук, перец и помидоры. Жарьте над горячими углями или на разогретом гриле со всех сторон, поворачивая шампуры, пока курица не будет полностью готова, около 10 мин.
Шаг 5
Для соуса мелко порубите чеснок и острый перец. Смешайте с помидорами и доведите до кипения. Приправьте чесночным перцем и кориандром.
Шаг 6
Варите 10 мин., пока соус не загустеет, посолите. Мелко нарежьте кинзу и добавьте в соус, снимите с огня и остудите.",cooking,Parse
16289/rulety-po-shvabski,20 января 2026 г.,"Шаг 1






Просеять муку и соль в большую миску, добавить жир и растереть руками до состояния крошек. По одному добавить яйца и 7 ст. л. воды, замесить тесто. Скатать тесто в шар, накрыть смазанной растительным маслом пищевой пленкой и оставить в теплом месте на 30 мин.
Шаг 2






Мясо вымыть, нарезать кусочками. Лук очистить и разрезать на 4 части. Чернослив вымыть и обсушить на салфетке, удалить косточки. Растереть в ступке ягоды можжевельника и гвоздику. Пропустить через мясорубку мясо, лук и чернослив. Посолить, поперчить и посыпать измельченным можжевельником и гвоздикой. Тщательно перемешать. Влить в фарш 3–4 ст. л. воды и еще раз вымесить. Фарш должен быть мягким и однородным.
Шаг 3






Раскатать тесто в овальный пласт толщиной не более 0,5 см.
Шаг 4






Выложить на него слой фарша, разровнять поверхность смоченными в воде руками. Скатать в рулет.
Шаг 5






Разрезать рулет на 12 частей.
Шаг 6






Разогреть духовку до 180°С. Смазать противень маслом, разложить кусочки рулета на расстоянии 2–3 см. Залить рулеты до половины их высоты слегка подсоленной водой, накрыть фольгой и готовить в духовке 40 мин. Затем фольгу снять и запекать еще 10 мин. При подаче можно украсить рулеты зеленью.",cooking,Parse
16289/rulety-po-shvabski,20 января 2026 г.,"Шаг 1






Просеять муку и соль в большую миску, добавить жир и растереть руками до состояния крошек. По одному добавить яйца и 7 ст. л. воды, замесить тесто. Скатать тесто в шар, накрыть смазанной растительным маслом пищевой пленкой и оставить в теплом месте на 30 мин.
Шаг 2






Мясо вымыть, нарезать кусочками. Лук очистить и разрезать на 4 части. Чернослив вымыть и обсушить на салфетке, удалить косточки. Растереть в ступке ягоды можжевельника и гвоздику. Пропустить через мясорубку мясо, лук и чернослив. Посолить, поперчить и посыпать измельченным можжевельником и гвоздикой. Тщательно перемешать. Влить в фарш 3–4 ст. л. воды и еще раз вымесить. Фарш должен быть мягким и однородным.
Шаг 3






Раскатать тесто в овальный пласт толщиной не более 0,5 см.
Шаг 4






Выложить на него слой фарша, разровнять поверхность смоченными в воде руками. Скатать в рулет.
Шаг 5






Разрезать рулет на 12 частей.
Шаг 6






Разогреть духовку до 180°С. Смазать противень маслом, разложить кусочки рулета на расстоянии 2–3 см. Залить рулеты до половины их высоты слегка подсоленной водой, накрыть фольгой и готовить в духовке 40 мин. Затем фольгу снять и запекать еще 10 мин. При подаче можно украсить рулеты зеленью.",cooking,Parse
16190/legkie-v-suharnoj-korochke,20 января 2026 г.,"Шаг 1






Легкие положить в большую миску, залить холодной водой и оставить на 6 ч, 3–4 раза сменив воду.
Шаг 2






Поместить легкие в кастрюлю с холодной подсоленной водой и на небольшом огне довести до кипения. Сразу же отбросить на дуршлаг и промыть холодной проточной водой. Дать обсохнуть. Очистить легкие от пленки и волокон, положить между двумя разделочными досками. Сверху поместить груз (примерно 2 кг). Оставить на 1 ч.
Шаг 3






Ветчину очень мелко нарезать, грибы раскрошить. Смешать ветчину и грибы с хлебными крошками. Приправить солью и перцем. Яйца слегка взбить. Легкие нарезать порционными кусками.
Шаг 4






Обмакивать каждый кусок легкого сначала в яйца, затем в ветчинногрибную панировку.
Шаг 5






Обжарить в разогретом растительном масле, по 4 мин. с каждой стороны.",cooking,Parse
16190/legkie-v-suharnoj-korochke,20 января 2026 г.,"Шаг 1






Легкие положить в большую миску, залить холодной водой и оставить на 6 ч, 3–4 раза сменив воду.
Шаг 2






Поместить легкие в кастрюлю с холодной подсоленной водой и на небольшом огне довести до кипения. Сразу же отбросить на дуршлаг и промыть холодной проточной водой. Дать обсохнуть. Очистить легкие от пленки и волокон, положить между двумя разделочными досками. Сверху поместить груз (примерно 2 кг). Оставить на 1 ч.
Шаг 3






Ветчину очень мелко нарезать, грибы раскрошить. Смешать ветчину и грибы с хлебными крошками. Приправить солью и перцем. Яйца слегка взбить. Легкие нарезать порционными кусками.
Шаг 4






Обмакивать каждый кусок легкого сначала в яйца, затем в ветчинногрибную панировку.
Шаг 5






Обжарить в разогретом растительном масле, по 4 мин. с каждой стороны.",cooking,Parse
16217/anglijskij-pirog-s-govyadinoj-i-pochkami,20 января 2026 г.,"Шаг 1






Почки разрежьте вдоль пополам, удалите протоки и жировые прослойки. Сложите почки в миску, залейте холодной водой и оставьте на 2 ч, периодически меняя воду. Затем промойте теплой водой. Нарежьте почки и говядину небольшими кусками, обваляйте в муке и отставьте.
Шаг 2






Картофель вымойте, очистите и нарежьте полукружьями. Обжарьте в разогретом растительном масле, 10 мин. Переложите картофель в круглую форму для выпечки.
Шаг 3






Бекон нарежьте небольшими кусочками. Лук очистите и нарежьте полукольцами. На чистой сковороде обжарьте в разогретом сливочном масле бекон и лук, 5 мин. Переложите шумовкой в форму на картофель.
Шаг 4






В ту же сковороду положите почки и говядину. Жарьте, помешивая, 6 мин. Влейте молоко, доведите до кипения и готовьте 4 мин. Добавьте размятые томаты, посолите, поперчите, перемешайте и переложите в форму.
Шаг 5






Смешайте просеянную муку со сливочным маслом, сухим тимьяном и молоком. Вымесите тесто.
Шаг 6






Раскатайте его в пласт толщиной 1 см. Накройте им форму, края подверните внутрь. Смажьте тесто слегка взбитым яйцом. Поставьте в разогретую до 220°С духовку на 25 мин.
Подавайте горячим.",cooking,Parse
16217/anglijskij-pirog-s-govyadinoj-i-pochkami,20 января 2026 г.,"Шаг 1






Почки разрежьте вдоль пополам, удалите протоки и жировые прослойки. Сложите почки в миску, залейте холодной водой и оставьте на 2 ч, периодически меняя воду. Затем промойте теплой водой. Нарежьте почки и говядину небольшими кусками, обваляйте в муке и отставьте.
Шаг 2






Картофель вымойте, очистите и нарежьте полукружьями. Обжарьте в разогретом растительном масле, 10 мин. Переложите картофель в круглую форму для выпечки.
Шаг 3






Бекон нарежьте небольшими кусочками. Лук очистите и нарежьте полукольцами. На чистой сковороде обжарьте в разогретом сливочном масле бекон и лук, 5 мин. Переложите шумовкой в форму на картофель.
Шаг 4






В ту же сковороду положите почки и говядину. Жарьте, помешивая, 6 мин. Влейте молоко, доведите до кипения и готовьте 4 мин. Добавьте размятые томаты, посолите, поперчите, перемешайте и переложите в форму.
Шаг 5






Смешайте просеянную муку со сливочным маслом, сухим тимьяном и молоком. Вымесите тесто.
Шаг 6






Раскатайте его в пласт толщиной 1 см. Накройте им форму, края подверните внутрь. Смажьте тесто слегка взбитым яйцом. Поставьте в разогретую до 220°С духовку на 25 мин.
Подавайте горячим.",cooking,Parse
